dataset,model,mean_rmse,min_rmse,max_rmse,std_rmse,mean_mae,min_mae,max_mae,std_mae,mean_r2,min_r2,max_r2,std_r2,n_seeds,n_train,n_test,n_features,n_intermediates,n_targets
air_quality,cnn_mlp,87.66327932742342,83.27797120816318,93.48865712808424,4.218948559575729,66.03242648334547,62.8238397840606,69.70188200224187,3.009912752517236,-0.36859686009316855,-0.6090287141159726,-0.2191374221458233,0.15987321367165938,5,3700,2315,7,5,4
airfoil_self_noise,prism,1.5134297609329224,1.3536278009414673,1.6140167713165283,0.09638838475970588,1.0862806558609008,0.9996508359909058,1.1632866859436035,0.06134740804455734,0.9504323124885559,0.9435659646987916,0.9618629813194276,0.006938072539103891,5,961,301,4,1,1
airfoil_self_noise,cnn_mlp,1.639425841717341,1.469591353214862,1.769931269747797,0.12969619053098946,1.195561750303019,1.1152111197603056,1.2840881176342125,0.06619317054713286,0.9420454912252361,0.9350567521679252,0.9507393285983292,0.007418857908380261,5,961,301,4,1,1
airfoil_self_noise,ftt_mlp,2.013809525603553,1.780903892471403,2.2802238613770887,0.23532959862196007,1.4572552184471,1.310506795836529,1.66628159688697,0.1517948920082936,0.9123797127314092,0.8892839628435453,0.9300139226067734,0.016772712528693452,5,961,301,4,1,1
airfoil_self_noise,random_forest,2.122455398940306,1.7676777284937144,2.351055193662184,0.24790854994033423,1.5445100797227913,1.3662189240479137,1.7202730392348706,0.15466853786023904,0.9020266103678962,0.8780027629817937,0.9349638860990102,0.02142446739799721,5,961,301,4,1,1
airfoil_self_noise,lightgbm,2.288878911659355,1.99575151199383,2.502139300183776,0.2159074575047244,1.6603946049108227,1.532067070314227,1.7909467051045316,0.11544477621258756,0.8863081204917194,0.8565406766362342,0.9170987008166008,0.02175550468048886,5,961,301,4,1,1
airfoil_self_noise,prism_z_acp_lightgbm,2.3310473340641464,2.0590377130993627,2.722524432429803,0.25747636144181363,1.6436899672026293,1.5378604928867488,1.8042184516984427,0.10185326862546924,0.8826713581070766,0.8566833161259702,0.9117576622563348,0.020214466804648463,5,961,301,4,1,1
airfoil_self_noise,prism_z_lightgbm,2.362591215426909,2.091947320282911,2.7523266824153554,0.26110892954442005,1.670381862047871,1.5714685685296403,1.817348515546209,0.09568712040978415,0.8794962237693351,0.8535284964151441,0.908914364982167,0.020654202318372915,5,961,301,4,1,1
airfoil_self_noise,oracle_mlp,2.3768958568573,2.0905628204345703,2.606245517730713,0.18742214341782093,1.7439293384552002,1.5793442726135254,1.87265145778656,0.11766646480118938,0.8771369099617005,0.855360746383667,0.9090349078178406,0.02308742404457331,5,961,301,4,1,1
airfoil_self_noise,xgboost,2.427992952078224,2.151364447966573,2.6625767420546183,0.18535881624406297,1.8202604522547858,1.6359313005625578,1.9897386089128648,0.12815387407696438,0.8716747240647482,0.8375536050795708,0.9036667133317196,0.02543589351644826,5,961,301,4,1,1
