dataset,seed,model,n_rows,n_train,n_val,n_test,n_features,n_intermediates,n_targets,mean_rmse,mean_mae,mean_r2,target_rmse_json,target_r2_json,dropped_all_nan_cols,split_group_col,train_val_group_overlap,train_test_group_overlap,val_test_group_overlap,target_constant_within_group,mean_mse,target_mse_json
air_quality,4,xgboost,6941,3700,926,2315,7,5,4,69.89465727346531,54.039588537406445,0.0442305862669585,"{""target_benzene"": 6.901042447161162, ""target_co"": 1.1628716162672927, ""target_no2"": 47.59535525355159, ""target_nox"": 223.9193597768812}","{""target_benzene"": -0.05142955783519376, ""target_co"": 0.32509429224434727, ""target_no2"": 0.03039977510712999, ""target_nox"": -0.1271421644484494}",,,0,0,0,False,13113.543545463397,"{""target_benzene"": 47.624386857520115, ""target_co"": 1.3522703959201057, ""target_no2"": 2265.3178417117806, ""target_nox"": 50139.879682888364}"
air_quality,4,lightgbm,6941,3700,926,2315,7,5,4,71.7878009511128,55.585583886656906,0.0389027535420717,"{""target_benzene"": 6.532293470659376, ""target_co"": 1.1985951560639598, ""target_no2"": 47.84429918541413, ""target_nox"": 231.57601599231376}","{""target_benzene"": 0.057932200161331826, ""target_co"": 0.2829910165747994, ""target_no2"": 0.02023040707557544, ""target_nox"": -0.20554260964341964}",,,0,0,0,False,13990.158908937683,"{""target_benzene"": 42.67085798681911, ""target_co"": 1.4366303481399882, ""target_no2"": 2289.0769645434193, ""target_nox"": 53627.451182872355}"
air_quality,4,cnn_mlp,6941,3700,926,2315,7,5,4,83.27797120816318,63.10563566836576,-0.2191374221458233,"{""target_benzene"": 7.253144122125424, ""target_co"": 1.3175947589637824, ""target_no2"": 52.66025171069504, ""target_nox"": 271.8808942408685}","{""target_benzene"": -0.16145770287145988, ""target_co"": 0.13355045529632847, ""target_no2"": -0.18694179696292057, ""target_nox"": -0.6617006440452413}",,,0,0,0,False,19186.666729763314,"{""target_benzene"": 52.608099656322594, ""target_co"": 1.7360559488488279, ""target_no2"": 2773.1021102337604, ""target_nox"": 73919.22065321432}"
air_quality,4,ftt_mlp,6941,3700,926,2315,7,5,4,78.60482735548301,57.63957744636177,-0.1300875945799642,"{""target_benzene"": 6.299623413671734, ""target_co"": 1.3012835894714516, ""target_no2"": 57.14551414154933, ""target_nox"": 249.67288827723957}","{""target_benzene"": 0.12384698192406096, ""target_co"": 0.15487010115073474, ""target_no2"": -0.3977446895540613, ""target_nox"": -0.4013227718405914}",,,0,0,0,False,16410.88488033382,"{""target_benzene"": 39.685255154081105, ""target_co"": 1.6933389802277055, ""target_no2"": 3265.6097865020142, ""target_nox"": 62336.551140698946}"
air_quality,4,two_stage_mlp,6941,3700,926,2315,7,5,4,80.4455795288086,59.99134826660156,-0.1634151339530944,"{""target_benzene"": 6.829630374908447, ""target_co"": 1.321556806564331, ""target_no2"": 53.673606872558594, ""target_nox"": 259.95751953125}","{""target_benzene"": -0.029781699180603027, ""target_co"": 0.12833178043365479, ""target_no2"": -0.2330625057220459, ""target_nox"": -0.5191481113433838}",,,0,0,0,False,17626.78959975026,"{""target_benzene"": 46.6438510578721, ""target_co"": 1.7465123929765127, ""target_no2"": 2880.856074709969, ""target_nox"": 67577.91196084023}"
air_quality,4,oracle_mlp,6941,3700,926,2315,7,5,4,32.373817443847656,22.53330612182617,0.776033878326416,"{""target_benzene"": 1.1001042127609253, ""target_co"": 0.6915215849876404, ""target_no2"": 31.399181365966797, ""target_nox"": 96.3044662475586}","{""target_benzene"": 0.9732810854911804, ""target_co"": 0.761333703994751, ""target_no2"": 0.5780118703842163, ""target_nox"": 0.7915085554122925}",,,0,0,0,False,2565.536810265367,"{""target_benzene"": 1.2102292789343352, ""target_co"": 0.47820210250381834, ""target_no2"": 985.9085904528765, ""target_nox"": 9274.550219227152}"
air_quality,4,prism,6941,3700,926,2315,7,5,4,82.91947937011719,62.48267364501953,-0.198414072394371,"{""target_benzene"": 6.9079766273498535, ""target_co"": 1.3227040767669678, ""target_no2"": 53.609275817871094, ""target_nox"": 269.83795166015625}","{""target_benzene"": -0.0535435676574707, ""target_co"": 0.1268177628517151, ""target_no2"": -0.23010849952697754, ""target_nox"": -0.636821985244751}",,,0,0,0,False,18933.986074256027,"{""target_benzene"": 47.72014108401186, ""target_co"": 1.7495460746959566, ""target_no2"": 2873.9544537165784, ""target_nox"": 72812.52015614882}"
air_quality,4,prism_z_acp_random_forest,6941,3700,926,2315,7,5,4,69.55521618360396,52.0087404255887,0.0161456510719986,"{""target_benzene"": 6.487682132158187, ""target_co"": 1.3083988675226523, ""target_no2"": 49.67910375645036, ""target_nox"": 220.74567997828467}","{""target_benzene"": 0.07075568931092635, ""target_co"": 0.14560267566509955, ""target_no2"": -0.05635785635854518, ""target_nox"": -0.09541790432948605}",,,0,0,0,False,12810.117626540972,"{""target_benzene"": 42.0900194479246, ""target_co"": 1.7119075965345592, ""target_no2"": 2468.0133500441602, ""target_nox"": 48728.655229075266}"
air_quality,4,prism_z_acp_xgboost,6941,3700,926,2315,7,5,4,72.18529141900675,54.09697695225694,-0.0066775473608372,"{""target_benzene"": 6.467767347960098, ""target_co"": 1.3074835831977627, ""target_no2"": 49.40001592794937, ""target_nox"": 231.56589881691974}","{""target_benzene"": 0.07645180595528722, ""target_co"": 0.14679763688007152, ""target_no2"": -0.04452235668335769, ""target_nox"": -0.20543727559534997}",,,0,0,0,False,14026.66714908931,"{""target_benzene"": 41.8320144673388, ""target_co"": 1.7095133203316608, ""target_no2"": 2440.3615736816514, ""target_nox"": 53622.76549488791}"
air_quality,4,prism_z_acp_lightgbm,6941,3700,926,2315,7,5,4,73.62916843599206,55.187045373134026,-0.0432698951466462,"{""target_benzene"": 6.544625302415183, ""target_co"": 1.3192662626941751, ""target_no2"": 50.914046275047745, ""target_nox"": 235.73873590381115}","{""target_benzene"": 0.054371923056153015, ""target_co"": 0.13135070111858416, ""target_no2"": -0.1095293320466586, ""target_nox"": -0.24927287271466358}",,,0,0,0,False,14552.391074361354,"{""target_benzene"": 42.83212034901302, ""target_co"": 1.7404634718830563, ""target_no2"": 2592.2401080977033, ""target_nox"": 55572.75160552682}"
air_quality,4,prism_z_random_forest,6941,3700,926,2315,7,5,4,66.95332155528736,50.08582728019708,0.0959706215365333,"{""target_benzene"": 6.137403317908687, ""target_co"": 1.2401459466756763, ""target_no2"": 48.512145222894624, ""target_nox"": 211.92359173367046}","{""target_benzene"": 0.16838921699875653, ""target_co"": 0.2324173372731173, ""target_no2"": -0.007313191580516021, ""target_nox"": -0.009610876545224523}",,,0,0,0,False,11826.060662220598,"{""target_benzene"": 37.66771948667656, ""target_co"": 1.5379619690561095, ""target_no2"": 2353.428234127218, ""target_nox"": 44911.60873329944}"
air_quality,4,prism_z_xgboost,6941,3700,926,2315,7,5,4,72.19977239465123,54.535622199042834,0.0754017262527523,"{""target_benzene"": 5.8523786260589885, ""target_co"": 1.1984975411887544, ""target_no2"": 48.355094791983795, ""target_nox"": 233.39311861937338}","{""target_benzene"": 0.24383666491669276, ""target_co"": 0.28310779978057743, ""target_no2"": -0.000801712941668864, ""target_nox"": -0.22453584674459193}",,,0,0,0,False,14211.562435789405,"{""target_benzene"": 34.25033558275209, ""target_co"": 1.43639635623549, ""target_no2"": 2338.215192341738, ""target_nox"": 54472.34781887689}"
air_quality,4,prism_z_lightgbm,6941,3700,926,2315,7,5,4,74.56843304594604,55.86700339346595,0.00674808914925,"{""target_benzene"": 6.200524700198848, ""target_co"": 1.2473055261232124, ""target_no2"": 49.17446223519002, ""target_nox"": 241.65143972227207}","{""target_benzene"": 0.15119551016398658, ""target_co"": 0.22352897617049405, ""target_no2"": -0.0350058405005369, ""target_nox"": -0.31272628923694357}",,,0,0,0,False,15213.387083400075,"{""target_benzene"": 38.44650655777601, ""target_co"": 1.5557710754975038, ""target_no2"": 2418.1277361201296, ""target_nox"": 58395.418319846896}"
air_quality,5,simple_mlp,6941,3700,926,2315,7,5,4,80.12765502929688,59.537879943847656,-0.1929236501455307,"{""target_benzene"": 7.333975315093994, ""target_co"": 1.3085639476776123, ""target_no2"": 53.6129150390625, ""target_nox"": 258.2551574707031}","{""target_benzene"": -0.18748927116394043, ""target_co"": 0.14538699388504028, ""target_no2"": -0.23027551174163818, ""target_nox"": -0.4993168115615845}",,,0,0,0,False,17406.392638182744,"{""target_benzene"": 53.78719392240805, ""target_co"": 1.7123396051616169, ""target_no2"": 2874.344658985734, ""target_nox"": 66695.72636021767}"
air_quality,5,random_forest,6941,3700,926,2315,7,5,4,68.63085525287339,51.31857929974272,-0.0905729435339534,"{""target_benzene"": 8.505734599806601, ""target_co"": 1.2362428413486308, ""target_no2"": 46.68933553343279, ""target_nox"": 218.09210803690553}","{""target_benzene"": -0.5972556734359946, ""target_co"": 0.23724135239647948, ""target_no2"": 0.06696282319424163, ""target_nox"": -0.06924027629054019}",,,0,0,0,False,12454.484364494969,"{""target_benzene"": 72.34752108234716, ""target_co"": 1.528296362785736, ""target_no2"": 2179.8940525534695, ""target_nox"": 47564.167587981276}"
air_quality,5,xgboost,6941,3700,926,2315,7,5,4,70.94180299169653,55.2194802457505,-0.0180510048973145,"{""target_benzene"": 7.46313076540603, ""target_co"": 1.185092197798534, ""target_no2"": 47.86487692675892, ""target_nox"": 227.25411207682265}","{""target_benzene"": -0.22968220060806321, ""target_co"": 0.299055167594828, ""target_no2"": 0.019387431786836884, ""target_nox"": -0.1609644183628598}",,,0,0,0,False,13498.14516584442,"{""target_benzene"": 55.69832082154999, ""target_co"": 1.4044435172829597, ""target_no2"": 2291.0464432137783, ""target_nox"": 51644.43145582507}"
air_quality,5,lightgbm,6941,3700,926,2315,7,5,4,71.91390671098279,55.54167617935149,-0.029073724539831,"{""target_benzene"": 7.444989858968783, ""target_co"": 1.2059078980940063, ""target_no2"": 47.376787037996166, ""target_nox"": 231.62794204887217}","{""target_benzene"": -0.22371139865957157, ""target_co"": 0.27421524830733257, ""target_no2"": 0.03928455765690286, ""target_nox"": -0.20608330546398812}",,,0,0,0,False,13988.23639392454,"{""target_benzene"": 55.427874000148016, ""target_co"": 1.4542138586855045, ""target_no2"": 2244.5599500436415, ""target_nox"": 53651.50353779569}"
air_quality,5,cnn_mlp,6941,3700,926,2315,7,5,4,88.14750418671792,66.60513125015912,-0.3614833544126931,"{""target_benzene"": 8.212918189146563, ""target_co"": 1.3130806875451841, ""target_no2"": 53.0781669644599, ""target_nox"": 289.98585090572004}","{""target_benzene"": -0.48917514096235526, ""target_co"": 0.1394771868646505, ""target_no2"": -0.2058558497288956, ""target_nox"": -0.890379613824172}",,,0,0,0,False,21744.5654349738,"{""target_benzene"": 67.45202518161447, ""target_co"": 1.7241808920041335, ""target_no2"": 2817.2918083070826, ""target_nox"": 84091.7937255145}"
air_quality,5,ftt_mlp,6941,3700,926,2315,7,5,4,76.8165687994316,55.61041830007216,-0.1007839426812364,"{""target_benzene"": 6.466772429080799, ""target_co"": 1.2953478545086636, ""target_no2"": 55.10439122838546, ""target_nox"": 244.39976368575142}","{""target_benzene"": 0.07673591786354139, ""target_co"": 0.1625625456832822, ""target_no2"": -0.2996786348353859, ""target_nox"": -0.34275559943638334}",,,0,0,0,False,15702.808873503951,"{""target_benzene"": 41.81914564951958, ""target_co"": 1.677926064180198, ""target_no2"": 3036.4939326509643, ""target_nox"": 59731.24448965114}"
air_quality,5,two_stage_mlp,6941,3700,926,2315,7,5,4,78.33499145507812,58.92467880249024,-0.1123596727848053,"{""target_benzene"": 6.988365650177002, ""target_co"": 1.2561904191970825, ""target_no2"": 51.58388900756836, ""target_nox"": 253.5115203857422}","{""target_benzene"": -0.07820665836334229, ""target_co"": 0.21242761611938477, ""target_no2"": -0.138916015625, ""target_nox"": -0.44474363327026367}",,,0,0,0,False,16744.850960566393,"{""target_benzene"": 48.83725446057383, ""target_co"": 1.578014369282542, ""target_no2"": 2660.897605145132, ""target_nox"": 64268.09096829058}"
air_quality,5,oracle_mlp,6941,3700,926,2315,7,5,4,32.119407653808594,22.50019836425781,0.7766992449760437,"{""target_benzene"": 1.0722850561141968, ""target_co"": 0.6903525590896606, ""target_no2"": 31.564064025878906, ""target_nox"": 95.15093994140625}","{""target_benzene"": 0.9746153354644775, ""target_co"": 0.7621399760246277, ""target_no2"": 0.5735683441162109, ""target_nox"": 0.7964732050895691}",,,0,0,0,False,2512.9044728650724,"{""target_benzene"": 1.1497952415658261, ""target_co"": 0.4765866558416434, ""target_no2"": 996.2901378297829, ""target_nox"": 9053.7013717331}"
air_quality,5,prism,6941,3700,926,2315,7,5,4,79.10664367675781,58.62885665893555,-0.1939176619052887,"{""target_benzene"": 7.579209327697754, ""target_co"": 1.3398191928863525, ""target_no2"": 51.59092330932617, ""target_nox"": 255.9166259765625}","{""target_benzene"": -0.2682316303253174, ""target_co"": 0.10407435894012451, ""target_no2"": -0.13922667503356934, ""target_nox"": -0.4722867012023926}",,,0,0,0,False,17053.54558715981,"{""target_benzene"": 57.44441403306064, ""target_co"": 1.7951154696266372, ""target_no2"": 2661.6233679087745, ""target_nox"": 65493.319451227784}"
